episode 6992	loss -0.00010680653	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6993	loss -0.00015386046	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 6994	loss -0.00016081225	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6995	loss -0.00013336213	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 6996	loss -0.0001639577	 episode reward -21.0	 number of down act 0.0	 game_len 997	
episode 6997	loss -0.00019345662	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6998	loss -0.000115873	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6999	loss -0.00015096893	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 7000	loss -0.00016091933	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 7001	loss -0.00014556409	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 7002	loss -0.00018575697	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 7003	loss -0.00014226872	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 7004	loss -0.00011468328	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 7005	loss -0.00021281783	 episode reward -21.0	 number of down act 0.0	 game_len 996	
episode 7006	loss -0.00020497682	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 7007	loss -0.00016734768	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 7008	loss -0.00012924486	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 7009	loss -0.00016311572	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 7010	loss -0.0001489498	 episode reward -21.0	 number of down act 0.0	 game_len 1031	
episode 7011	loss -0.00017330247	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 7012	loss -0.00015623358	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 7013	loss -0.00011940302	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 7014	loss -0.00016880447	 episode reward -21.0	 number of down act 0.0	 game_len 1036	
episode 7015	loss -0.00011268678	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 7016	loss -0.000107914675	 episode reward -21.0	 number of down act 0.0	 game_len 1001	
episode 7017	loss -0.00013677997	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 7018	loss -0.00019076728	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 7019	loss -0.00014278712	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 7020	loss -0.00012562603	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 7021	loss -0.00015098881	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 7022	loss -0.00016221352	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 7023	loss -0.00021076841	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 7024	loss -0.0001255862	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 7025	loss -0.00012822154	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 7026	loss -9.900044e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7027	loss -0.00019715847	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 7028	loss -0.00020679974	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 7029	loss -0.00014806846	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 7030	loss -8.463442e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 7031	loss -0.00026641932	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 7032	loss -7.5307216e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 7033	loss -0.0001440729	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 7034	loss -0.00014822953	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 7035	loss -0.00012519011	 episode reward -21.0	 number of down act 0.0	 game_len 1001	
episode 7036	loss -0.00012477204	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7037	loss -0.00013996672	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 7038	loss -0.00019007645	 episode reward -21.0	 number of down act 0.0	 game_len 994	
episode 7039	loss -0.00013565652	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 7040	loss -0.000120436474	 episode reward -21.0	 number of down act 0.0	 game_len 1033	
episode 7041	loss -0.00018973026	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 7042	loss -0.00010300021	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 7043	loss -0.00011550097	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7044	loss -0.00020601497	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 7045	loss -0.00014857574	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 7046	loss -0.0001651648	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 7047	loss -0.00013429619	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 7048	loss -0.00011756426	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 7049	loss -0.00015277707	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 7050	loss -0.000119036915	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 7051	loss -9.559737e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 7052	loss -0.00012481185	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 7053	loss -0.00011602581	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 7054	loss -0.00011041223	 episode reward -21.0	 number of down act 0.0	 game_len 1039	
episode 7055	loss -0.0002441452	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7056	loss -0.00010718627	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 7057	loss -0.000100656805	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7058	loss -0.00014216742	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 7059	loss -0.00013546838	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 7060	loss -0.0001347587	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 7061	loss -0.00013515959	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 7062	loss -0.00017698732	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 7063	loss -0.00011216753	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 7064	loss -0.00017583999	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 7065	loss -0.00017876967	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 7066	loss -0.0001433485	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 7067	loss -0.00016640662	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 7068	loss -0.00011534914	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 7069	loss -0.000106708394	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 7070	loss -0.00016421809	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 7071	loss -0.00013297143	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 7072	loss -0.00012077458	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 7073	loss -0.0001849971	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7074	loss -0.00014351153	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 7075	loss -0.00015324664	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7076	loss -0.000117160904	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 7077	loss -0.00013164367	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 7078	loss -8.870217e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 7079	loss -0.0001339287	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 7080	loss -0.00012332178	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 7081	loss -0.000103224265	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 7082	loss -0.00019238319	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 7083	loss -0.00011787402	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 7084	loss -0.00011855051	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 7085	loss -0.00019854335	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 7086	loss -0.00012545823	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 7087	loss -0.0001627033	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 7088	loss -0.0001418063	 episode reward -21.0	 number of down act 0.0	 game_len 997	
episode 7089	loss -0.0001587691	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 7090	loss -0.000113963666	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 7091	loss -0.00012745024	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 7092	loss -9.528177e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 7093	loss -0.00012691312	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 7094	loss -0.00013815226	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 7095	loss -0.00017138818	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 7096	loss -0.00015659415	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7097	loss -0.00015766529	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 7098	loss -8.6119006e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 7099	loss -0.00015783531	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 7100	loss -0.00016687252	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 7101	loss -0.00013577829	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 7102	loss -0.000112157046	 episode reward -21.0	 number of down act 0.0	 game_len 1002	
episode 7103	loss -9.721183e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 7104	loss -0.00017142201	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 7105	loss -9.965686e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 7106	loss -0.000114617906	 episode reward -21.0	 number of down act 0.0	 game_len 1001	
episode 7107	loss -0.00018313141	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 7108	loss -9.065217e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 7109	loss -0.00012890274	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 7110	loss -8.037448e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1000	
episode 7111	loss -0.00017242868	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 7112	loss -0.00015549255	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 7113	loss -0.0001242287	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 7114	loss -0.00014335664	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 7115	loss -0.00013341817	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 7116	loss -9.696694e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 7117	loss -0.00018773112	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 7118	loss -0.00019498351	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 7119	loss -0.00012226721	 episode reward -21.0	 number of down act 0.0	 game_len 1036	
episode 7120	loss -0.00022574299	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 7121	loss -0.00012707943	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 7122	loss -0.000107373686	 episode reward -21.0	 number of down act 0.0	 game_len 1037	
episode 7123	loss -0.00010704582	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 7124	loss -0.000115857394	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 7125	loss -0.00011576898	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 7126	loss -0.00011766302	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 7127	loss -0.0001471708	 episode reward -21.0	 number of down act 0.0	 game_len 1034	
episode 7128	loss -0.00014492618	 episode reward -21.0	 number of down act 0.0	 game_len 1033	
episode 7129	loss -0.00011975211	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 7130	loss -0.00014496839	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 7131	loss -0.00017035256	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 7132	loss -0.00014485471	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 7133	loss -0.00021988977	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 7134	loss -0.0001298728	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 7135	loss -0.00016016971	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 7136	loss -0.00010111645	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 7137	loss -0.00012897459	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 7138	loss -0.00012270451	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 7139	loss -0.00011598403	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 7140	loss -0.00011958546	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 7141	loss -0.00011412514	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7142	loss -0.00013420322	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 7143	loss -0.00016639991	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 7144	loss -8.6103995e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 7145	loss -0.00014658547	 episode reward -21.0	 number of down act 0.0	 game_len 1043	
episode 7146	loss -0.00013149565	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 7147	loss -0.00012919542	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 7148	loss -0.000114514354	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 7149	loss -0.00012938098	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 7150	loss -8.2400285e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 7151	loss -0.00015959454	 episode reward -21.0	 number of down act 0.0	 game_len 1001	
episode 7152	loss -9.8385906e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 7153	loss -0.00012733514	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 7154	loss -0.00018633605	 episode reward -21.0	 number of down act 0.0	 game_len 1034	
episode 7155	loss -8.038706e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1041	
episode 7156	loss -0.00019309537	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
